month,phase,nodes,pending_nodes,ordered,binding_constraint,cash_ok,demand_ok,supply_ok,demand_equiv_nodes,utilization,revenue_usd,out_tokens,in_tokens,rent_usd,opex_usd,ebt_usd,tax_usd,net_income_usd,cash_in_usd,cash_usd,deposits_usd,equity_usd,survival_prob,expected_net_income_usd,price_index,ar_balance_usd,capital_employed_usd
36,horizon,4,0,0,需求,True,False,True,3.378487257792,0.844621814448,184623.17451571816,8372933084.613067,83729330846.13066,88343.12469632052,98000.23161489147,86622.94290082669,136940.759899316,-50317.81699848932,181386.41297864902,862991.5916159134,176686.24939264104,1039677.8410085544,0.6964132180495735,-35041.992861147475,1.0,165074.8383905245,341761.0877831655
37,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,175263.92421913892,964029.1860599956,176686.24939264104,1140715.4354526366,0.6894490858690777,61853.07374020169,1.0,153751.00962971058,330437.2590223516
38,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,170145.01917554278,1059947.8754604815,176686.24939264104,1236634.1248531225,0.682554595010387,61234.54300279968,1.0,147546.0859124926,324232.3353051336
39,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1149661.6411437495,176686.24939264104,1326347.8905363905,0.6757290490602831,60622.19757277168,1.0,147546.08591249306,324232.33530513407
40,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1239375.4068270174,176686.24939264104,1416061.6562196584,0.6689717585696803,60015.975597043966,1.0,147546.08591249306,324232.33530513407
41,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1329089.1725102854,176686.24939264104,1505775.4219029264,0.6622820409839835,59415.81584107353,1.0,147546.08591249306,324232.33530513407
42,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1418802.9381935534,176686.24939264104,1595489.1875861944,0.6556592205741436,58821.657682662786,1.0,147546.08591249306,324232.33530513407
43,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1508516.7038768213,176686.24939264104,1685202.9532694623,0.6491026283684022,58233.44110583616,1.0,147546.08591249306,324232.33530513407
44,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1598230.4695600893,176686.24939264104,1774916.7189527303,0.6426116020847181,57651.106694777794,1.0,147546.08591249306,324232.33530513407
45,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1687944.2352433573,176686.24939264104,1864630.4846359983,0.6361854860638709,57074.595627830015,1.0,147546.08591249306,324232.33530513407
46,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1777658.0009266252,176686.24939264104,1954344.2503192662,0.6298236312032323,56503.84967155172,1.0,147546.08591249306,324232.33530513407
47,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1867371.7666098932,176686.24939264104,2044058.0160025342,0.6235253948912,55938.811174836206,1.0,147546.08591249306,324232.33530513407
48,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,169422.9780075962,-79709.21232432828,163940.09545832477,1787662.554285565,176686.24939264104,1964348.803678206,0.617290140942288,-49203.71091008336,1.0,147546.08591249306,324232.33530513407
49,runoff,3,0,0,无,True,True,True,3.378487257792,1.0,163940.09545832477,7434924964.096361,74349249640.96361,66257.3435222404,74226.32977505686,89713.7656832679,0.0,89713.7656832679,163940.09545832477,1877376.319968833,176686.24939264104,2054062.569361474,0.6111172395328651,54825.62883245697,1.0,147546.08591249306,324232.33530513407
50,runoff,2,0,0,无,True,True,True,3.378487257792,1.0,109293.39697221652,4956616642.730907,49566166427.309074,44171.56234816026,49650.88651670457,59642.51045551195,0.0,59642.51045551195,142081.41606388148,1969806.84951601,176686.24939264104,2146493.098908651,0.6050060671375365,36084.08068489868,1.0,114758.06682082824,291444.31621346925
51,runoff,2,0,0,无,True,True,True,3.378487257792,1.0,109293.39697221652,4956616642.730907,49566166427.309074,44171.56234816026,49650.88651670457,59642.51045551195,0.0,59642.51045551195,125687.40651804899,2045843.3695173543,176686.24939264104,2222529.6189099955,0.5989560064661611,35723.239878049695,1.0,98364.0572749963,275050.3066676373
52,runoff,2,0,0,无,True,True,True,3.378487257792,1.0,109293.39697221652,4956616642.730907,49566166427.309074,44171.56234816026,49650.88651670457,59642.51045551195,0.0,59642.51045551195,109293.39697221652,2105485.8799728663,176686.24939264104,2282172.1293655075,0.5929664464014994,35366.007479269196,1.0,98364.0572749963,275050.3066676373
53,runoff,2,0,0,无,True,True,True,3.378487257792,1.0,109293.39697221652,4956616642.730907,49566166427.309074,44171.56234816026,49650.88651670457,59642.51045551195,0.0,59642.51045551195,109293.39697221652,2165128.3904283782,176686.24939264104,2341814.6398210195,0.5870367819374844,35012.3474044765,1.0,98364.0572749963,275050.3066676373
54,runoff,2,0,0,无,True,True,True,3.378487257792,1.0,109293.39697221652,4956616642.730907,49566166427.309074,44171.56234816026,49650.88651670457,59642.51045551195,0.0,59642.51045551195,109293.39697221652,2224770.90088389,176686.24939264104,2401457.1502765315,0.5811664141181095,34662.22393043173,1.0,98364.0572749963,275050.3066676373
55,runoff,2,0,0,无,True,True,True,3.378487257792,1.0,109293.39697221652,4956616642.730907,49566166427.309074,44171.56234816026,49650.88651670457,59642.51045551195,0.0,59642.51045551195,109293.39697221652,2284413.411339402,176686.24939264104,2461099.6607320434,0.5753547499769285,34315.60169112742,1.0,98364.0572749963,275050.3066676373
56,runoff,2,0,0,无,True,True,True,3.378487257792,1.0,109293.39697221652,4956616642.730907,49566166427.309074,44171.56234816026,49650.88651670457,59642.51045551195,0.0,59642.51045551195,109293.39697221652,2344055.921794914,176686.24939264104,2520742.1711875554,0.5696012024771592,33972.44567421614,1.0,98364.0572749963,275050.3066676373
57,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,87434.7175777732,2406415.196114335,176686.24939264104,2583101.4455069765,0.5639051904523876,16675.384311123897,1.0,65576.03818333149,242262.28757597253
58,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,71040.70803194073,2452380.460887924,176686.24939264104,2629066.710280565,0.5582661385478638,16508.630468012656,1.0,49182.02863749955,225868.2780301406
59,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,2481951.7161156796,176686.24939264104,2658637.965508321,0.5526834771623851,16343.54416333253,1.0,49182.02863749955,225868.2780301406
60,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,92741.27717681849,-63170.02194906252,54646.69848610826,2418781.694166617,176686.24939264104,2595467.9435592582,0.5471566423907612,-34563.89710939974,1.0,49182.02863749955,225868.2780301406
61,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,2448352.9493943728,176686.24939264104,2625039.198787014,0.5416850759668536,16018.30763448221,1.0,49182.02863749955,225868.2780301406
62,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,2477924.2046221285,176686.24939264104,2654610.4540147698,0.536268225207185,15858.124558137386,1.0,49182.02863749955,225868.2780301406
63,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,2507495.4598498843,176686.24939264104,2684181.7092425255,0.5309055429551132,15699.543312556014,1.0,49182.02863749955,225868.2780301406
64,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,2537066.71507764,176686.24939264104,2713752.9644702813,0.525596487525562,15542.547879430453,1.0,49182.02863749955,225868.2780301406
65,runoff,1,0,0,无,True,True,True,3.378487257792,1.0,54646.69848610826,2478308321.3654537,24783083213.654537,22085.78117408013,25075.443258352287,29571.255227755973,0.0,29571.255227755973,54646.69848610826,2566637.970305396,176686.24939264104,2743324.219698037,0.5203405226503064,15387.122400636148,1.0,49182.02863749955,225868.2780301406
66,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,32788.01909166495,2598925.9893970606,176686.24939264104,2775612.238789702,0.5151371174238033,-257.56855871190163,1.0,16394.009545834735,193080.25893847577
67,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,16394.009545832476,2614819.998942893,176686.24939264104,2791506.2483355342,0.5099857462495653,-254.99287312478265,1.0,1.862645149230957e-09,176686.2493926429
68,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,2614319.998942893,176686.24939264104,2791006.2483355342,0.5048858887870696,-252.44294439353482,1.0,1.862645149230957e-09,176686.2493926429
69,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,2613819.998942893,176686.24939264104,2790506.2483355342,0.4998370298991989,-249.91851494959946,1.0,1.862645149230957e-09,176686.2493926429
70,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,2613319.998942893,176686.24939264104,2790006.2483355342,0.49483865960020695,-247.41932980010347,1.0,1.862645149230957e-09,176686.2493926429
71,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,2612819.998942893,176686.24939264104,2789506.2483355342,0.4898902730042049,-244.94513650210246,1.0,1.862645149230957e-09,176686.2493926429
72,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,11938.74435017994,-12438.74435017994,0.0,2600381.254592713,176686.24939264104,2777067.503985354,0.48499137027416284,-6032.6836668837705,1.0,1.862645149230957e-09,176686.2493926429
73,runoff,0,0,0,无,True,True,True,3.378487257792,0.0,0.0,0.0,0.0,0.0,500.0,-500.0,0.0,-500.0,0.0,2599881.254592713,176686.24939264104,2776567.503985354,0.4801414565714212,-240.0707282857106,1.0,1.862645149230957e-09,176686.2493926429
